name,rlvl,lvl,stars,prog,qual,dur,pdiv,qdiv,pmod,qmod,reqqual
Grade 2 Artisanal Skybuilders' Quiche,481,80,3,3856,12323,60,140,130,100,100,0
Oddly Specific Petrified Orb,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Rivets,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Wire,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Whetstone,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Leather,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Moonbeam Silk,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Synthetic Resin,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Seed Extract,430,80,0,1780,4600,80,110,90,100,100,0
Oddly Specific Shaft,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Fitting,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Chainmail Sheet,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Gemstone,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Vellum,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Velvet,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Glass,450,80,2,1845,7900,70,110,90,80,70,0
Oddly Specific Seed Flour,450,80,2,1845,7900,70,110,90,80,70,0
Shinryu's Ephemeral Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Claws,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral War Axe,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Lance,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Greatbow,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Daggers,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Greatsword,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Revolver,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Cane,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Rod,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Grimoire,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Codex,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Ephemeris,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Katana,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Rapier,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Gunblade,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Chakrams,320,70,2,1200,4800,70,90,70,80,70,0
Shinryu's Ephemeral Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Dalmascan Draped Top,450,80,2,2050,7900,70,110,90,80,70,0
Dalmascan Draped Bottoms,450,80,2,2050,7900,70,110,90,80,70,0
Dalmascan Leather Shoes,450,80,2,2050,7900,70,110,90,80,70,0
Crystallized Coral,450,80,2,2050,3950,70,110,90,80,70,0
Ruby Weapon Bust,450,80,2,2050,3950,70,110,90,80,70,0
Ruby Barding,450,80,2,2050,3950,70,110,90,80,70,0
Neo-Ishgardian Sword,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Claws,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Labrys,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Trident,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Longbow,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Daggers,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Greatsword,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Revolver,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Cane,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Rod,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Grimoire,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Codex,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Planisphere,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Blade,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Foil,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Manatrigger,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Chakrams,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Shield,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Cap of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gauntlets of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Sollerets of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Cap of Maiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Maiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gloves of Maiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Maiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Boots of Maiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Hat of Striking,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Striking,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gloves of Striking,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Striking,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Boots of Striking,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Cap of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gloves of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Boots of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Hat of Scouting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Scouting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gloves of Scouting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Scouting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Sollerets of Scouting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Cap of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gloves of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Boots of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Hat of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Top of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Gloves of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Bottoms of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Boots of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Earring of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Earring of Slaying,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Earring of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Earring of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Earring of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Choker of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Choker of Slaying,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Choker of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Choker of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Choker of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Wristbands of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Wristbands of Slaying,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Wristbands of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Wristbands of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Wristbands of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Ring of Fending,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Ring of Slaying,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Ring of Aiming,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Ring of Healing,480,80,3,2800,8500,70,110,90,80,70,0
Neo-Ishgardian Ring of Casting,480,80,3,2800,8500,70,110,90,80,70,0
Grade 3 Tincture of Strength,480,80,3,2800,8500,70,110,90,80,70,0
Grade 3 Tincture of Dexterity,480,80,3,2800,8500,70,110,90,80,70,0
Grade 3 Tincture of Vitality,480,80,3,2800,8500,70,110,90,80,70,0
Grade 3 Tincture of Intelligence,480,80,3,2800,8500,70,110,90,80,70,0
Grade 3 Tincture of Mind,480,80,3,2800,8500,70,110,90,80,70,0
Ovim Meatballs,480,80,3,2800,8500,70,110,90,80,70,0
Mors,480,80,3,2800,8500,70,110,90,80,70,0
Lemon Waffle,480,80,3,2800,8500,70,110,90,80,70,0
Honey Croissant,480,80,3,2800,8500,70,110,90,80,70,0
Sausage and Sauerkraut,480,80,3,2800,8500,70,110,90,80,70,0
Stuffed Highland Cabbage,480,80,3,2800,8500,70,110,90,80,70,0
Pickled Herring,480,80,3,2800,8500,70,110,90,80,70,0
Herring Pie,480,80,3,2800,8500,70,110,90,80,70,0
Farmer's Breakfast,480,80,3,2800,8500,70,110,90,80,70,0
Silkie Pudding,480,80,3,2800,8500,70,110,90,80,70,0
Cobalt Alloy Ingot,480,80,3,2240,6375,35,110,90,80,70,0
Cobalt Alloy Ingot,480,80,3,2240,6375,35,110,90,80,70,0
Purpure Bead,480,80,3,2240,6375,35,110,90,80,70,0
Merbau Lumber,480,80,3,2240,6375,35,110,90,80,70,0
Duskcourt Cloth,480,80,3,2240,6375,35,110,90,80,70,0
Megalania Leather,480,80,3,2240,6375,35,110,90,80,70,0
Grade 3 Strength Alkahest,480,80,3,2240,6375,35,110,90,80,70,0
Grade 3 Dexterity Alkahest,480,80,3,2240,6375,35,110,90,80,70,0
Grade 3 Vitality Alkahest,480,80,3,2240,6375,35,110,90,80,70,0
Grade 3 Intelligence Alkahest,480,80,3,2240,6375,35,110,90,80,70,0
Grade 3 Mind Alkahest,480,80,3,2240,6375,35,110,90,80,70,0
Ultima (The Primals) Orchestrion Roll,450,80,2,2050,3950,70,110,90,80,70,0
Aesthete's Saw,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Cross-pein Hammer,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Raising Hammer,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Mallet,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Round Knife,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Needle,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Alembic,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Frypan,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Pickaxe,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Hatchet,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Fishing Rod,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Claw Hammer,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's File,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Pliers,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Grinding Wheel,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Awl,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Spinning Wheel,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Mortar,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Culinary Knife,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Sledgehammer,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Scythe,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Cap of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Doublet of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Fingerless Gloves of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Trousers of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Boots of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Hat of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Doublet of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Halfgloves of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Trousers of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Boots of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Ear Cuffs of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Choker of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Bracelets of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Ring of Crafting,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Earrings of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Necklace of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Bracelet of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Aesthete's Ring of Gathering,480,80,3,2800,8500,70,110,90,80,70,0
Crab Cakes,480,80,3,2800,8500,70,110,90,80,70,0
Chili Crab,480,80,3,2800,8500,70,110,90,80,70,0
Brashgold Plate,480,80,3,2240,6375,35,110,90,80,70,0
Defthand's Dissolvent,480,80,3,2240,6375,35,110,90,80,70,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Custom Gathering Tool Components,390,71,0,1195,3010,60,101,81,100,100,0
Custom Weaving Components,395,72,0,1220,3040,60,102,82,100,100,0
Custom Crafting Tool Components,400,73,0,1290,3120,60,103,83,100,100,0
Handpicked Culinary Essentials,403,74,0,1360,3200,60,104,84,100,100,0
Printing Essentials,406,75,0,1430,3280,60,105,85,100,100,0
Tsukuyomi's Moonlit Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Crescents,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Greataxe,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Lance,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Greatbow,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Kunai,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Odachi,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Revolver,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Cane,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Rod,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Grimoire,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Codex,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Ephemeris,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Chokuto,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Rapier,320,70,2,1200,4800,70,90,70,80,70,0
Tsukuyomi's Moonlit Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Pinions,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Greataxe,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Lance,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Greatbow,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Kunai,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Odachi,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Revolver,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Cane,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Rod,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Grimoire,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Codex,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Ephemeris,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Chokuto,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Rapier,320,70,2,1200,4800,70,90,70,80,70,0
Suzaku's Flame-kissed Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Tekko,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified War Axe,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Lance,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Greatbow,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Daggers,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Spine,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Revolver,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Cane,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Rod,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Grimoire,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Codex,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Ephemeris,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Katana,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Rapier,320,70,2,1200,4800,70,90,70,80,70,0
Seiryu's Sanctified Paladin Arms,320,70,2,1200,4800,70,90,70,80,70,0
Southern Seas Shirt,480,80,3,2800,8500,70,110,90,80,70,0
Southern Seas Trousers,480,80,3,2800,8500,70,110,90,80,70,0
Southern Seas Skirt,480,80,3,2800,8500,70,110,90,80,70,0
Southern Seas Shoes,480,80,3,2800,8500,70,110,90,80,70,0
True Barding of Light,480,80,3,2800,4250,70,110,90,80,70,0
Trophy of Light,480,80,3,2800,4250,70,110,90,80,70,0
Rarefied Cedar Longbow,50,50,0,180,2000,80,50,30,100,100,0
Rarefied Cedar Fishing Rod,125,52,0,260,2140,80,62,43,100,100,0
Rarefied Holy Cedar Spinning Wheel,133,54,0,340,2280,80,64,44,100,100,0
Rarefied Dark Chestnut Rod,139,56,0,420,2420,70,66,46,100,100,0
Rarefied Hallowed Chestnut Ring,145,58,0,500,2560,70,68,48,100,100,0
Rarefied Birch Signum,150,60,0,580,2700,70,70,50,100,100,0
Rarefied Beech Composite Bow,265,62,0,680,2880,80,82,61,100,100,0
Rarefied Larch Necklace,273,64,0,780,3060,80,84,65,100,100,0
Rarefied Pine Cane,279,66,0,880,3240,80,86,66,100,100,0
Rarefied Persimmon Bracelets,285,68,0,980,3420,80,88,68,100,100,0
Rarefied Zelkova Spinning Wheel,290,70,0,1080,3600,80,90,70,100,100,0
Rarefied White Oak Partisan,395,72,0,1220,3800,80,102,82,100,100,0
Rarefied Applewood Staff,403,74,0,1360,4000,80,104,84,100,100,0
Rarefied White Ash Earrings,409,76,0,1500,4200,80,106,86,100,100,0
Rarefied Sandteak Fauchard,415,78,0,1640,4400,80,108,88,100,100,0
Rarefied Mythrite Katzbalger,50,50,0,180,2000,80,50,30,100,100,0
Rarefied Mythrite Pugiones,125,52,0,260,2140,80,62,43,100,100,0
Rarefied Mythrite Halfheart Saw,133,54,0,340,2280,80,64,44,100,100,0
Rarefied Titanium Creasing Knife,139,56,0,420,2420,70,66,46,100,100,0
Rarefied Titanium Mortar,145,58,0,500,2560,70,68,48,100,100,0
Rarefied Adamantite Bill,150,60,0,580,2700,70,70,50,100,100,0
Rarefied High Steel Guillotine,265,62,0,680,2880,80,82,61,100,100,0
Rarefied High Steel Claw Hammer,273,64,0,780,3060,80,84,65,100,100,0
Rarefied Doman Iron Uchigatana,279,66,0,880,3240,80,86,66,100,100,0
Rarefied Doman Steel Patas,285,68,0,980,3420,80,88,68,100,100,0
Rarefied Molybdenum Pliers,290,70,0,1080,3600,80,90,70,100,100,0
Rarefied Deepgold Anelace,395,72,0,1220,3800,80,102,82,100,100,0
Rarefied Deepgold Culinary Knife,403,74,0,1360,4000,80,104,84,100,100,0
Rarefied Bluespirit Gunblade,409,76,0,1500,4200,80,106,86,100,100,0
Rarefied Titanbronze Pickaxe,415,78,0,1640,4400,80,108,88,100,100,0
Rarefied Mythrite Sallet,50,50,0,180,2000,80,50,30,100,100,0
Rarefied Mythrite Hauberk,125,52,0,260,2140,80,62,43,100,100,0
Rarefied Mythrite Bladed Lantern Shield,133,54,0,340,2280,80,64,44,100,100,0
Rarefied Titanium Frypan,139,56,0,420,2420,70,66,46,100,100,0
Rarefied Titanium Vambraces,145,58,0,500,2560,70,68,48,100,100,0
Rarefied Adamantite Scutum,150,60,0,580,2700,70,70,50,100,100,0
Rarefied High Steel Thermal Alembic,265,62,0,680,2880,80,82,61,100,100,0
Rarefied High Steel Plate Belt,273,64,0,780,3060,80,84,65,100,100,0
Rarefied Doman Iron Greaves,279,66,0,880,3240,80,86,66,100,100,0
Rarefied Doman Steel Tabard,285,68,0,980,3420,80,88,68,100,100,0
Rarefied Molybdenum Headgear,290,70,0,1080,3600,80,90,70,100,100,0
Rarefied Deepgold Cuirass,395,72,0,1220,3800,80,102,82,100,100,0
Rarefied Deepgold Wings,403,74,0,1360,4000,80,104,84,100,100,0
Rarefied Bluespirit Gauntlets,409,76,0,1500,4200,80,106,86,100,100,0
Rarefied Titanbronze Tower Shield,415,78,0,1640,4400,80,108,88,100,100,0
Rarefied Mythrite Goggles,50,50,0,180,2000,80,50,30,100,100,0
Rarefied Mythrite Bangle,125,52,0,260,2140,80,62,43,100,100,0
Rarefied Mythrite Needle,133,54,0,340,2280,80,64,44,100,100,0
